fact_id,data_value,low_confidence_limit,high_confidence_limit,location_id,topic_id,class_id,year_start,year_end,question_id,stratification1_id,stratification2_id,stratification_categoryid2
BRFSS~2021~2021~53~Q35~TOC03~AGE~RACE,6.3,3.7,9.0,53,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~42~Q35~TOC03~AGE~OVERALL,7.0,5.9,8.1,42,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~31~Q35~TOC03~AGE~RACE,5.2,4.7,5.7,31,TOC03,C01,2021,2021,Q35,65PLUS,WHT,RACE
BRFSS~2021~2021~15~Q35~TOC03~AGE~GENDER,5.9,4.5,7.2,15,TOC03,C01,2021,2021,Q35,65PLUS,MALE,GENDER
BRFSS~2021~2021~01~Q35~TOC03~AGE~RACE,7.5,6.0,9.0,1,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~48~Q35~TOC03~AGE~GENDER,7.5,5.9,9.1,48,TOC03,C01,2021,2021,Q35,5064,MALE,GENDER
BRFSS~2021~2021~39~Q35~TOC03~AGE~GENDER,6.4,5.6,7.2,39,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~55~Q35~TOC03~AGE~RACE,5.8,4.9,6.8,55,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~23~Q35~TOC03~AGE~GENDER,5.7,5.0,6.3,23,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~09~Q35~TOC03~AGE~GENDER,4.3,3.4,5.2,9,TOC03,C01,2021,2021,Q35,5064,MALE,GENDER
BRFSS~2021~2021~31~Q35~TOC03~AGE~RACE,6.4,4.0,8.8,31,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~15~Q35~TOC03~AGE~RACE,8.1,4.3,11.8,15,TOC03,C01,2021,2021,Q35,5064,HIS,RACE
BRFSS~2021~2021~34~Q35~TOC03~AGE~GENDER,4.7,4.0,5.4,34,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~44~Q35~TOC03~AGE~OVERALL,5.4,4.8,6.0,44,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~21~Q35~TOC03~AGE~GENDER,10.1,8.4,11.9,21,TOC03,C01,2021,2021,Q35,5064,MALE,GENDER
BRFSS~2021~2021~48~Q35~TOC03~AGE~GENDER,7.7,6.4,9.0,48,TOC03,C01,2021,2021,Q35,65PLUS,MALE,GENDER
BRFSS~2021~2021~20~Q35~TOC03~AGE~GENDER,5.2,4.7,5.7,20,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~13~Q35~TOC03~AGE~GENDER,5.7,4.8,6.5,13,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~17~Q35~TOC03~AGE~RACE,5.9,4.6,7.3,17,TOC03,C01,2021,2021,Q35,65PLUS,WHT,RACE
BRFSS~2021~2021~51~Q35~TOC03~AGE~RACE,5.7,3.0,8.4,51,TOC03,C01,2021,2021,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2021~2021~36~Q35~TOC03~AGE~OVERALL,5.9,5.5,6.4,36,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~01~Q35~TOC03~AGE~GENDER,7.9,6.0,9.8,1,TOC03,C01,2021,2021,Q35,5064,MALE,GENDER
BRFSS~2021~2021~32~Q35~TOC03~AGE~RACE,7.3,5.6,9.0,32,TOC03,C01,2021,2021,Q35,65PLUS,WHT,RACE
BRFSS~2021~2021~35~Q35~TOC03~AGE~GENDER,6.4,5.4,7.4,35,TOC03,C01,2021,2021,Q35,5064,FEMALE,GENDER
BRFSS~2021~2021~37~Q35~TOC03~AGE~GENDER,7.7,6.3,9.1,37,TOC03,C01,2021,2021,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2021~2021~15~Q35~TOC03~AGE~GENDER,4.9,4.0,5.9,15,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~36~Q35~TOC03~AGE~OVERALL,5.8,5.4,6.1,36,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~38~Q35~TOC03~AGE~OVERALL,5.1,4.3,5.8,38,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~54~Q35~TOC03~AGE~OVERALL,8.5,7.7,9.3,54,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~47~Q35~TOC03~AGE~GENDER,7.2,6.3,8.2,47,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~40~Q35~TOC03~AGE~RACE,7.1,5.9,8.3,40,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~36~Q35~TOC03~AGE~RACE,6.6,3.8,9.3,36,TOC03,C01,2021,2021,Q35,AGE_OVERALL,NAA,RACE
BRFSS~2021~2021~30~Q35~TOC03~AGE~RACE,5.0,4.2,5.9,30,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~17~Q35~TOC03~AGE~RACE,7.5,4.5,10.5,17,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~22~Q35~TOC03~AGE~RACE,7.3,5.5,9.0,22,TOC03,C01,2021,2021,Q35,5064,BLK,RACE
BRFSS~2021~2021~56~Q35~TOC03~AGE~GENDER,8.8,7.0,10.7,56,TOC03,C01,2021,2021,Q35,65PLUS,MALE,GENDER
BRFSS~2021~2021~08~Q35~TOC03~AGE~RACE,6.0,3.3,8.8,8,TOC03,C01,2021,2021,Q35,65PLUS,HIS,RACE
BRFSS~2021~2021~16~Q35~TOC03~AGE~RACE,6.2,3.2,9.2,16,TOC03,C01,2021,2021,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2021~2021~47~Q35~TOC03~AGE~GENDER,7.7,6.4,9.0,47,TOC03,C01,2021,2021,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2021~2021~21~Q35~TOC03~AGE~OVERALL,8.7,7.6,9.7,21,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~48~Q35~TOC03~AGE~RACE,5.7,4.2,7.2,48,TOC03,C01,2021,2021,Q35,5064,HIS,RACE
BRFSS~2021~2021~55~Q35~TOC03~AGE~RACE,5.5,4.8,6.1,55,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~22~Q35~TOC03~AGE~GENDER,5.7,4.6,6.9,22,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~17~Q35~TOC03~AGE~GENDER,7.2,5.4,9.1,17,TOC03,C01,2021,2021,Q35,5064,FEMALE,GENDER
BRFSS~2021~2021~56~Q35~TOC03~AGE~OVERALL,6.6,5.8,7.5,56,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~15~Q35~TOC03~AGE~RACE,4.3,3.1,5.5,15,TOC03,C01,2021,2021,Q35,5064,ASN,RACE
BRFSS~2021~2021~50~Q35~TOC03~AGE~RACE,5.1,4.2,6.1,50,TOC03,C01,2021,2021,Q35,65PLUS,WHT,RACE
BRFSS~2021~2021~37~Q35~TOC03~AGE~RACE,10.5,5.0,16.0,37,TOC03,C01,2021,2021,Q35,AGE_OVERALL,NAA,RACE
BRFSS~2021~2021~38~Q35~TOC03~AGE~OVERALL,5.2,4.7,5.8,38,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~02~Q35~TOC03~AGE~RACE,9.6,5.4,13.9,2,TOC03,C01,2021,2021,Q35,65PLUS,NAA,RACE
BRFSS~2021~2021~30~Q35~TOC03~AGE~RACE,5.5,4.9,6.1,30,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~53~Q35~TOC03~AGE~OVERALL,5.5,5.0,6.0,53,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~54~Q35~TOC03~AGE~GENDER,8.3,7.4,9.2,54,TOC03,C01,2021,2021,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2021~2021~15~Q35~TOC03~AGE~GENDER,5.7,4.5,7.0,15,TOC03,C01,2021,2021,Q35,5064,MALE,GENDER
BRFSS~2021~2021~53~Q35~TOC03~AGE~RACE,4.1,2.0,6.1,53,TOC03,C01,2021,2021,Q35,AGE_OVERALL,ASN,RACE
BRFSS~2021~2021~37~Q35~TOC03~AGE~GENDER,6.1,5.2,7.0,37,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~17~Q35~TOC03~AGE~GENDER,6.2,4.4,7.9,17,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~34~Q35~TOC03~AGE~RACE,5.1,4.4,5.7,34,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~10~Q35~TOC03~AGE~RACE,5.9,5.1,6.8,10,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~09~Q35~TOC03~AGE~OVERALL,4.3,3.7,4.9,9,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~50~Q35~TOC03~AGE~GENDER,4.7,3.5,5.8,50,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~42~Q35~TOC03~AGE~OVERALL,6.5,5.8,7.2,42,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~36~Q35~TOC03~AGE~RACE,6.3,5.2,7.3,36,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~04~Q35~TOC03~AGE~RACE,7.5,5.6,9.4,4,TOC03,C01,2021,2021,Q35,5064,HIS,RACE
BRFSS~2021~2021~01~Q35~TOC03~AGE~OVERALL,7.1,6.4,7.9,1,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~20~Q35~TOC03~AGE~RACE,5.2,4.8,5.5,20,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~34~Q35~TOC03~AGE~GENDER,6.4,5.5,7.3,34,TOC03,C01,2021,2021,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2021~2021~15~Q35~TOC03~AGE~RACE,5.5,4.1,6.9,15,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~17~Q35~TOC03~AGE~RACE,5.9,4.8,6.9,17,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~01~Q35~TOC03~AGE~RACE,6.4,4.4,8.3,1,TOC03,C01,2021,2021,Q35,65PLUS,BLK,RACE
BRFSS~2021~2021~49~Q35~TOC03~AGE~OVERALL,5.1,4.6,5.7,49,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~50~Q35~TOC03~AGE~GENDER,4.8,4.0,5.5,50,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~35~Q35~TOC03~AGE~OVERALL,7.2,6.2,8.3,35,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~31~Q35~TOC03~AGE~OVERALL,5.1,4.5,5.7,31,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~35~Q35~TOC03~AGE~RACE,7.4,6.3,8.6,35,TOC03,C01,2021,2021,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2021~2021~22~Q35~TOC03~AGE~GENDER,6.9,5.4,8.4,22,TOC03,C01,2021,2021,Q35,65PLUS,MALE,GENDER
BRFSS~2021~2021~34~Q35~TOC03~AGE~GENDER,5.0,4.0,6.1,34,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~01~Q35~TOC03~AGE~OVERALL,7.9,6.8,8.9,1,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~40~Q35~TOC03~AGE~GENDER,6.0,4.7,7.3,40,TOC03,C01,2021,2021,Q35,65PLUS,MALE,GENDER
BRFSS~2021~2021~46~Q35~TOC03~AGE~RACE,4.5,3.7,5.4,46,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~05~Q35~TOC03~AGE~GENDER,7.0,6.0,7.9,5,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~26~Q35~TOC03~AGE~RACE,6.3,4.6,8.1,26,TOC03,C01,2021,2021,Q35,5064,BLK,RACE
BRFSS~2021~2021~18~Q35~TOC03~AGE~GENDER,6.6,5.6,7.5,18,TOC03,C01,2021,2021,Q35,5064,MALE,GENDER
BRFSS~2021~2021~53~Q35~TOC03~AGE~OVERALL,5.6,5.1,6.1,53,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~31~Q35~TOC03~AGE~GENDER,4.5,3.8,5.3,31,TOC03,C01,2021,2021,Q35,5064,FEMALE,GENDER
BRFSS~2021~2021~32~Q35~TOC03~AGE~GENDER,6.7,5.4,8.1,32,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~31~Q35~TOC03~AGE~GENDER,6.5,5.6,7.4,31,TOC03,C01,2021,2021,Q35,65PLUS,MALE,GENDER
BRFSS~2021~2021~21~Q35~TOC03~AGE~OVERALL,7.2,6.2,8.2,21,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~50~Q35~TOC03~AGE~OVERALL,5.6,5.0,6.2,50,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~32~Q35~TOC03~AGE~RACE,8.2,6.3,10.2,32,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~38~Q35~TOC03~AGE~GENDER,4.6,4.0,5.3,38,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~15~Q35~TOC03~AGE~RACE,6.0,3.7,8.2,15,TOC03,C01,2021,2021,Q35,65PLUS,WHT,RACE
BRFSS~2021~2021~04~Q35~TOC03~AGE~OVERALL,6.9,6.2,7.7,4,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~09~Q35~TOC03~AGE~RACE,4.2,3.7,4.8,9,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~39~Q35~TOC03~AGE~RACE,6.3,5.9,6.8,39,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~30~Q35~TOC03~AGE~RACE,10.2,5.6,14.7,30,TOC03,C01,2021,2021,Q35,65PLUS,NAA,RACE
BRFSS~2021~2021~48~Q35~TOC03~AGE~GENDER,5.7,4.6,6.8,48,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~06~Q35~TOC03~AGE~RACE,9.3,7.4,11.1,6,TOC03,C01,2021,2021,Q35,5064,HIS,RACE
BRFSS~2021~2021~06~Q35~TOC03~AGE~OVERALL,7.1,6.3,7.8,6,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~15~Q35~TOC03~AGE~RACE,4.2,3.4,5.1,15,TOC03,C01,2021,2021,Q35,AGE_OVERALL,ASN,RACE
BRFSS~2021~2021~31~Q35~TOC03~AGE~RACE,4.8,4.2,5.4,31,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~41~Q35~TOC03~AGE~OVERALL,7.1,6.4,7.9,41,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~55~Q35~TOC03~AGE~GENDER,6.1,4.9,7.3,55,TOC03,C01,2021,2021,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2021~2021~31~Q35~TOC03~AGE~OVERALL,5.4,4.8,5.9,31,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~48~Q35~TOC03~AGE~GENDER,6.2,5.5,7.0,48,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~45~Q35~TOC03~AGE~GENDER,7.5,6.6,8.4,45,TOC03,C01,2021,2021,Q35,5064,FEMALE,GENDER
BRFSS~2021~2021~40~Q35~TOC03~AGE~OVERALL,5.9,5.1,6.7,40,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~09~Q35~TOC03~AGE~RACE,3.7,3.1,4.3,9,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~02~Q35~TOC03~AGE~RACE,5.5,4.4,6.7,2,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~06~Q35~TOC03~AGE~RACE,8.3,4.0,12.7,6,TOC03,C01,2021,2021,Q35,5064,BLK,RACE
BRFSS~2021~2021~47~Q35~TOC03~AGE~RACE,6.2,4.2,8.3,47,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~45~Q35~TOC03~AGE~RACE,6.5,5.4,7.5,45,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~04~Q35~TOC03~AGE~GENDER,7.0,6.0,7.9,4,TOC03,C01,2021,2021,Q35,5064,FEMALE,GENDER
BRFSS~2021~2021~22~Q35~TOC03~AGE~RACE,8.1,6.9,9.2,22,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~45~Q35~TOC03~AGE~RACE,6.4,5.7,7.1,45,TOC03,C01,2021,2021,Q35,65PLUS,WHT,RACE
BRFSS~2021~2021~28~Q35~TOC03~AGE~OVERALL,7.0,5.9,8.0,28,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~45~Q35~TOC03~AGE~GENDER,6.6,5.5,7.6,45,TOC03,C01,2021,2021,Q35,65PLUS,MALE,GENDER
BRFSS~2021~2021~11~Q35~TOC03~AGE~OVERALL,4.7,4.0,5.4,11,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~04~Q35~TOC03~AGE~RACE,9.1,5.9,12.3,4,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~18~Q35~TOC03~AGE~RACE,6.1,3.1,9.1,18,TOC03,C01,2021,2021,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2021~2021~53~Q35~TOC03~AGE~RACE,5.7,2.6,8.9,53,TOC03,C01,2021,2021,Q35,65PLUS,HIS,RACE
BRFSS~2021~2021~24~Q35~TOC03~AGE~RACE,5.1,4.7,5.5,24,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~56~Q35~TOC03~AGE~RACE,6.3,5.1,7.5,56,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~29~Q35~TOC03~AGE~GENDER,6.5,5.6,7.3,29,TOC03,C01,2021,2021,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2021~2021~44~Q35~TOC03~AGE~RACE,5.5,4.5,6.5,44,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~36~Q35~TOC03~AGE~RACE,8.3,4.4,12.2,36,TOC03,C01,2021,2021,Q35,5064,NAA,RACE
BRFSS~2021~2021~36~Q35~TOC03~AGE~GENDER,6.3,5.8,6.9,36,TOC03,C01,2021,2021,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2021~2021~10~Q35~TOC03~AGE~OVERALL,5.1,4.1,6.1,10,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~41~Q35~TOC03~AGE~RACE,6.6,5.5,7.7,41,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~49~Q35~TOC03~AGE~OVERALL,5.3,4.7,6.0,49,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~40~Q35~TOC03~AGE~RACE,6.8,4.1,9.6,40,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~31~Q35~TOC03~AGE~RACE,5.0,4.6,5.4,31,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~38~Q35~TOC03~AGE~GENDER,4.7,3.8,5.6,38,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~11~Q35~TOC03~AGE~GENDER,4.5,3.1,6.0,11,TOC03,C01,2021,2021,Q35,5064,MALE,GENDER
BRFSS~2021~2021~20~Q35~TOC03~AGE~OVERALL,5.6,5.1,6.1,20,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~28~Q35~TOC03~AGE~GENDER,7.5,5.6,9.3,28,TOC03,C01,2021,2021,Q35,65PLUS,MALE,GENDER
BRFSS~2021~2021~29~Q35~TOC03~AGE~RACE,6.7,4.1,9.3,29,TOC03,C01,2021,2021,Q35,65PLUS,BLK,RACE
BRFSS~2021~2021~04~Q35~TOC03~AGE~OVERALL,6.3,5.6,7.0,4,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~49~Q35~TOC03~AGE~OVERALL,5.2,4.8,5.6,49,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~30~Q35~TOC03~AGE~OVERALL,6.2,5.4,7.0,30,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~24~Q35~TOC03~AGE~RACE,4.2,2.5,5.9,24,TOC03,C01,2021,2021,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2021~2021~50~Q35~TOC03~AGE~GENDER,4.9,3.9,5.8,50,TOC03,C01,2021,2021,Q35,5064,FEMALE,GENDER
BRFSS~2021~2021~01~Q35~TOC03~AGE~GENDER,7.7,6.5,9.0,1,TOC03,C01,2021,2021,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2021~2021~48~Q35~TOC03~AGE~RACE,6.1,5.1,7.2,48,TOC03,C01,2021,2021,Q35,65PLUS,WHT,RACE
BRFSS~2021~2021~27~Q35~TOC03~AGE~RACE,5.1,4.5,5.6,27,TOC03,C01,2021,2021,Q35,65PLUS,WHT,RACE
BRFSS~2021~2021~09~Q35~TOC03~AGE~GENDER,4.7,4.0,5.4,9,TOC03,C01,2021,2021,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2021~2021~32~Q35~TOC03~AGE~GENDER,6.0,4.3,7.7,32,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~28~Q35~TOC03~AGE~RACE,7.7,6.3,9.0,28,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~23~Q35~TOC03~AGE~OVERALL,5.9,5.3,6.6,23,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~05~Q35~TOC03~AGE~RACE,7.9,7.1,8.6,5,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~44~Q35~TOC03~AGE~RACE,5.4,4.7,6.0,44,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~49~Q35~TOC03~AGE~GENDER,5.4,4.7,6.1,49,TOC03,C01,2021,2021,Q35,AGE_OVERALL,MALE,GENDER
BRFSS~2021~2021~27~Q35~TOC03~AGE~GENDER,5.1,4.4,5.8,27,TOC03,C01,2021,2021,Q35,5064,MALE,GENDER
BRFSS~2021~2021~48~Q35~TOC03~AGE~RACE,6.7,5.0,8.4,48,TOC03,C01,2021,2021,Q35,65PLUS,HIS,RACE
BRFSS~2021~2021~28~Q35~TOC03~AGE~OVERALL,6.8,6.0,7.5,28,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~13~Q35~TOC03~AGE~RACE,7.4,5.8,9.0,13,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~39~Q35~TOC03~AGE~RACE,9.8,5.4,14.2,39,TOC03,C01,2021,2021,Q35,AGE_OVERALL,HIS,RACE
BRFSS~2021~2021~11~Q35~TOC03~AGE~RACE,5.7,4.6,6.7,11,TOC03,C01,2021,2021,Q35,AGE_OVERALL,BLK,RACE
BRFSS~2021~2021~46~Q35~TOC03~AGE~OVERALL,5.1,4.0,6.3,46,TOC03,C01,2021,2021,Q35,65PLUS,OVERALL,OVERALL
BRFSS~2021~2021~09~Q35~TOC03~AGE~GENDER,4.6,4.0,5.3,9,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~11~Q35~TOC03~AGE~GENDER,5.4,3.7,7.1,11,TOC03,C01,2021,2021,Q35,65PLUS,MALE,GENDER
BRFSS~2021~2021~26~Q35~TOC03~AGE~RACE,6.4,5.6,7.1,26,TOC03,C01,2021,2021,Q35,5064,WHT,RACE
BRFSS~2021~2021~42~Q35~TOC03~AGE~GENDER,6.2,4.7,7.7,42,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~45~Q35~TOC03~AGE~GENDER,7.6,6.4,8.8,45,TOC03,C01,2021,2021,Q35,5064,MALE,GENDER
BRFSS~2021~2021~17~Q35~TOC03~AGE~RACE,10.3,6.4,14.2,17,TOC03,C01,2021,2021,Q35,5064,BLK,RACE
BRFSS~2021~2021~11~Q35~TOC03~AGE~GENDER,4.9,3.7,6.1,11,TOC03,C01,2021,2021,Q35,5064,FEMALE,GENDER
BRFSS~2021~2021~42~Q35~TOC03~AGE~GENDER,6.0,5.1,7.0,42,TOC03,C01,2021,2021,Q35,AGE_OVERALL,FEMALE,GENDER
BRFSS~2021~2021~08~Q35~TOC03~AGE~GENDER,5.3,4.3,6.2,8,TOC03,C01,2021,2021,Q35,65PLUS,FEMALE,GENDER
BRFSS~2021~2021~40~Q35~TOC03~AGE~OVERALL,7.1,6.1,8.0,40,TOC03,C01,2021,2021,Q35,5064,OVERALL,OVERALL
BRFSS~2021~2021~29~Q35~TOC03~AGE~RACE,6.1,5.5,6.6,29,TOC03,C01,2021,2021,Q35,AGE_OVERALL,WHT,RACE
BRFSS~2021~2021~24~Q35~TOC03~AGE~GENDER,4.5,3.8,5.2,24,TOC03,C01,2021,2021,Q35,5064,MALE,GENDER
BRFSS~2021~2021~33~Q35~TOC03~AGE~OVERALL,5.3,4.8,5.8,33,TOC03,C01,2021,2021,Q35,AGE_OVERALL,OVERALL,OVERALL
BRFSS~2021~2021~49~Q35~TOC03~AGE~GENDER,5.5,4.4,6.5,49,TOC03,C01,2021,2021,Q35,65PLUS,MALE,GENDER
